id,measured,predicted
CHEMBL3957055,8.59,8.293000000000019
CHEMBL6163227,8.59,8.037241666666642
CHEMBL4799530,8.57,8.807349999999996
CHEMBL5409269,8.57,8.543124999999982
CHEMBL484073,8.54,7.452575000000007
CHEMBL4446027,8.54,8.368658333333343
CHEMBL3339030,8.53,7.639399999999992
CHEMBL445506,8.52,6.923824999999999
CHEMBL1094042,8.52,8.021876428571423
CHEMBL1801250,8.52,7.296212499999995
CHEMBL4848955,8.52,7.9471624999999895
CHEMBL4847870,8.52,7.823974999999986
CHEMBL4858828,8.52,8.041199999999984
CHEMBL5083249,8.52,7.9358375000000025
CHEMBL5285418,8.52,7.838611071428556
CHEMBL6152706,8.52,7.824775000000004
CHEMBL3971229,8.51,7.585361666666682
CHEMBL4776974,8.51,8.413824999999994
CHEMBL5406759,8.51,7.912124999999978
CHEMBL484489,8.49,7.388675000000009
CHEMBL5201140,8.49,7.353050000000009
CHEMBL6159733,8.49,8.310429999999956
CHEMBL4568675,8.48,8.551449999999987
CHEMBL4632432,8.47,9.034662916666672
CHEMBL246189,8.46,8.339050000000022
CHEMBL3633769,8.46,8.04444999999997
CHEMBL4748516,8.46,8.178930833333325
CHEMBL5568060,8.46,7.447524999999989
CHEMBL5221068,8.44,7.922833333333342
CHEMBL4278951,8.42,6.990325000000001
CHEMBL4788911,8.42,8.20132500000001
CHEMBL4241141,8.41,7.885799999999996
CHEMBL6160890,8.41,8.380187499999957
CHEMBL474890,8.4,7.950199999999964
CHEMBL4069152,8.4,7.168982500000003
CHEMBL4640407,8.4,8.106350000000008
CHEMBL5440196,8.39,7.852200000000028
CHEMBL6173928,8.38,6.583729999999995
CHEMBL3650142,8.36,7.454437499999999
CHEMBL99216,8.35,7.190406250000003
CHEMBL4278715,8.33,7.927175000000005
CHEMBL5962733,8.33,7.860625000000002
CHEMBL4645468,8.32,8.798843750000026
CHEMBL5426091,8.32,6.451125000000006
CHEMBL4458497,8.31,8.32694999999999
CHEMBL250946,8.3,7.025450000000004
CHEMBL2047680,8.3,7.7563750000000224
CHEMBL4850570,8.3,7.842914999999992
CHEMBL2105727,8.3,7.602108333333353
CHEMBL3329991,8.29,7.747574999999987
CHEMBL391384,8.28,8.075599999999996
CHEMBL1091815,8.28,7.923549999999998
CHEMBL4459720,8.28,8.245025000000025
CHEMBL5283395,8.28,7.01200999999999
CHEMBL5414308,8.28,8.437225000000023
CHEMBL5406785,8.28,7.935575000000018
