rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_hdac6,pIC50_hdac1,pIC50_hdac2,pIC50_hdac3,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
3305,CAND-04709,COc1cc(C(=O)N(C)CCCCCCC(=O)NO)ccc1C(OC)(c1ccccc1)c1cccnc1,0.4951844173723939,7.27921418064496,0.6699365913128454,0.6548200466675812,0.5,0.2007204057199039,1,1.0,-2.5492075,3,0.7846153846153846,True,COc1cc(C(=O)N(C)CCCCCCC(=O)NO)ccc1C(OC)(c1ccccc1)c1cccnc1,6.85,6.89,6.52,6.27,-0.04,False,3.16,505.6,4.56,2,6,101.0,13,True,False,0.658,False
3306,CAND-04711,COc1ccncc1C(OC)(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,0.4951844173723939,7.27921418064496,0.6699365913128454,0.6548200466675811,0.5,0.2007204057199039,1,1.0,-2.5492075000000005,3,0.765625,True,COc1ccncc1C(OC)(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,6.87,6.81,6.42,6.25,0.06,False,3.11,505.6,4.56,2,6,101.0,13,True,False,0.655,False
3307,CAND-02114,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)c(Cl)c1)NO,0.4951428738452912,7.616533960042207,0.7831393531050229,0.8478652999993583,0.3333333333333333,0.1230217687537102,1,1.0,-1.372153699999998,4,0.7254901960784313,True,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)c(Cl)c1)NO,8.01,7.45,7.8,7.13,0.21,False,2.47,493.0,6.11,3,5,94.0,12,True,False,1.357,False
3308,CAND-02115,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2Cl)cc1)NO,0.4951428738452912,7.616533960042207,0.7831393531050229,0.8478652999993583,0.3333333333333333,0.1230217687537102,1,1.0,-1.372153699999998,4,0.7959183673469388,True,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2Cl)cc1)NO,7.56,7.6,7.79,7.14,-0.23,False,2.44,493.0,6.11,3,5,94.0,12,True,False,1.361,False
3309,CAND-02117,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccc(Cl)cc2)cc1)NO,0.4951428738452912,7.616533960042207,0.7831393531050229,0.8478652999993587,0.3333333333333333,0.1230217687537102,1,1.0,-1.372153699999997,4,0.8888888888888888,True,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccc(Cl)cc2)cc1)NO,7.26,7.61,7.82,7.14,-0.56,False,2.38,493.0,6.11,3,5,94.0,12,True,False,1.288,False
3310,CAND-00512,CC(C)N(Cc1ccccc1)Cc1cc(Cl)c(/C=C/C(=O)NO)o1,0.4951353896597299,6.828348218397559,0.5186283217067911,0.7308384323296685,0.5,0.4527374293544481,1,1.0,-2.085701,3,0.6727272727272727,False,CC(C)N(Cc1ccccc1)Cc1cc(Cl)c(/C=C/C(=O)NO)o1,6.3,6.16,5.99,6.63,-0.33,False,2.77,348.8,3.86,2,4,65.7,7,True,True,0.7,False
3311,CAND-06160,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)c(C#N)c3)C2)cc1,0.4951067151644807,7.05193864322624,0.5936641042100318,0.6579042341515812,0.5,0.3275822101982161,1,1.0,-2.5304023,3,0.746268656716418,True,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)c(C#N)c3)C2)cc1,7.27,5.82,6.14,5.88,1.13,False,2.54,466.5,4.25,2,6,90.5,6,True,True,1.313,False
3312,CAND-04609,O=C(NO)c1cc2[nH]c(-c3ccccc3-c3ccccc3)nc2cc1F,0.495088850669495,6.751128027367642,0.4927136276253284,0.7664152103391029,0.6666666666666667,0.384662345078325,1,1.0,-1.8687788999999992,2,0.66,False,O=C(NO)c1cc2[nH]c(-c3ccccc3-c3ccccc3)nc2cc1F,6.2,5.62,6.0,5.97,0.2,False,2.21,347.3,4.16,3,3,78.0,3,True,True,0.901,False
3313,CAND-05728,O=C(CCc1csc(CCc2ccc(O)cc2C(F)(F)F)n1)NO,0.4950404180639168,6.4621881660232,0.3957469144533744,0.629468934804807,0.6666666666666667,0.5461120916796545,1,1.0,-2.7037807,2,0.6346153846153846,False,O=C(CCc1csc(CCc2ccc(O)cc2C(F)(F)F)n1)NO,7.2,6.44,6.4,6.24,0.76,False,2.63,360.4,3.09,3,5,82.5,6,True,True,0.485,False
3314,CAND-04344,O=C(NO)c1ccc(CNCC23CC4CC(CC(C4)C2)C3)c(F)c1F,0.495023363562579,6.43108711360387,0.3853095631815261,0.6742500735613117,0.6666666666666667,0.5634508287949421,1,1.0,-2.4307368999999994,2,0.66,False,O=C(NO)c1ccc(CNCC23CC4CC(CC(C4)C2)C3)c(F)c1F,6.58,6.83,7.02,7.41,-0.83,False,3.86,350.4,3.39,3,3,61.4,5,True,True,0.861,False
3315,CAND-04000,O=C(NO)c1ccc(CNC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CC3)N2Cc2ccc(Cl)cc2)c(O)c1,0.495018452851401,7.534496243312305,0.7556079224799234,0.6484373143387668,0.3333333333333333,0.1684927498159086,1,1.0,-2.5881248999999986,4,0.8309859154929577,True,O=C(NO)c1ccc(CNC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CC3)N2Cc2ccc(Cl)cc2)c(O)c1,7.78,6.34,6.08,7.18,0.6,False,3.53,545.0,4.84,5,5,117.7,7,True,True,0.571,False
3316,CAND-04005,O=C(NO)c1ccc(CNC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CC3)N2Cc2ccc(Cl)cc2O)cc1,0.495018452851401,7.534496243312305,0.7556079224799234,0.6484373143387668,0.3333333333333333,0.1684927498159086,1,1.0,-2.5881248999999986,4,0.8309859154929577,True,O=C(NO)c1ccc(CNC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CC3)N2Cc2ccc(Cl)cc2O)cc1,7.93,6.33,6.3,7.24,0.69,False,3.54,545.0,4.84,5,5,117.7,7,True,True,0.365,False
3317,CAND-03025,Cc1cccc(C)c1N(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)c(O)c1)c1ncccn1,0.4949920212261141,7.278844736884338,0.6698126079101999,0.6968356802566877,0.5,0.2002857242367137,1,1.0,-2.2930257999999992,3,0.75,True,Cc1cccc(C)c1N(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)c(O)c1)c1ncccn1,7.1,6.94,6.28,6.25,0.16,False,2.83,491.6,4.8,3,7,118.9,11,True,False,0.447,False
3318,CAND-00668,Cc1cc(F)ccc1CN1CCC2(CC1)CC(=O)c1cc(/C=C/C(=O)NO)ccc1O2,0.4949760479387633,6.841165777283282,0.5229298277373313,0.6307699544192928,0.5,0.4450371135669922,1,1.0,-2.695848,3,0.7761194029850746,False,Cc1cc(F)ccc1CN1CCC2(CC1)CC(=O)c1cc(/C=C/C(=O)NO)ccc1O2,6.83,6.73,6.62,7.04,-0.21,False,3.14,424.5,3.65,2,5,78.9,4,True,True,0.408,False
3319,CAND-03019,COc1cc(N(c2ncccn2)c2c(C)cccc2C)ccc1C(=O)N(C)CCCCCCC(=O)NO,0.4949364333402801,7.278537336737148,0.6697094460212074,0.7180853174113422,0.5,0.2002723677655883,1,1.0,-2.1634605000000007,3,0.7142857142857143,True,COc1cc(N(c2ncccn2)c2c(C)cccc2C)ccc1C(=O)N(C)CCCCCCC(=O)NO,7.1,6.91,6.72,6.42,0.19,False,2.79,505.6,5.1,2,7,107.9,12,False,False,0.467,False
3320,CAND-02286,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,0.49491097390792,7.588399116445447,0.773697446071183,0.6071723743318483,0.3333333333333333,0.1379852806855395,1,1.0,-2.8397294000000004,4,0.803030303030303,True,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,8.39,6.98,6.97,6.71,1.41,False,2.56,548.6,4.52,4,9,137.9,13,True,False,0.337,False
3321,CAND-00602,O=C(CCCCCCNC(=O)c1cnc(N2CCN(c3ccc(OCF)cc3)CC2)nc1)NO,0.4949014756636523,7.399615779416061,0.7103427410187335,0.422547986732541,0.3333333333333333,0.2435447949587297,1,1.0,-3.9654387000000018,4,0.8103448275862069,True,O=C(CCCCCCNC(=O)c1cnc(N2CCN(c3ccc(OCF)cc3)CC2)nc1)NO,7.59,6.93,6.98,6.91,0.61,False,2.53,474.5,2.29,3,8,119.9,12,True,False,0.528,False
3322,CAND-03104,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5)nn4)c3C#N)s2)n1,0.4948928466978473,7.5753579818443715,0.7693209091945633,0.4151525265787127,0.5,0.034107973668552,1,1.0,-4.010531,3,0.7745098039215687,True,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5)nn4)c3C#N)s2)n1,7.2,6.11,6.45,6.79,0.41,False,3.28,740.9,4.52,4,14,209.9,17,False,False,0.949,False
3323,CAND-00669,Cc1cc(CN2CCC3(CC2)CC(=O)c2cc(/C=C/C(=O)NO)ccc2O3)ccc1F,0.4948557634969278,6.840448933970583,0.5226892588536601,0.6307699544192928,0.5,0.4450371135669922,1,1.0,-2.695848,3,0.803030303030303,False,Cc1cc(CN2CCC3(CC2)CC(=O)c2cc(/C=C/C(=O)NO)ccc2O3)ccc1F,6.82,6.73,6.65,7.1,-0.28,False,3.13,424.5,3.65,2,5,78.9,4,True,True,0.418,False
3324,CAND-01724,CC(C)c1ccc(C(=O)N(CC(=O)NC2CCCCC2)CC2CCN(c3ncc(C(=O)NO)cn3)CC2)c(Cl)c1,0.4948288935654822,6.892625694915223,0.5401995081810426,0.5454656964505906,0.6666666666666667,0.3046526871387585,1,1.0,-3.2159732,2,0.8309859154929577,False,CC(C)c1ccc(C(=O)N(CC(=O)NC2CCCCC2)CC2CCN(c3ncc(C(=O)NO)cn3)CC2)c(Cl)c1,6.59,7.25,7.42,6.27,-0.83,False,2.81,571.1,4.18,3,7,127.8,9,True,True,0.591,False
3325,CAND-00791,Cc1c(C(C)(C)C)cc(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc1C(C)(C)C,0.4947492587723976,6.973795955237617,0.5674398249519838,0.971273686344864,0.6666666666666667,0.2589867098769081,1,1.0,-0.6196963999999956,2,0.8035714285714286,False,Cc1c(C(C)(C)C)cc(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc1C(C)(C)C,6.45,5.79,5.91,6.2,0.25,False,2.71,540.6,7.57,2,3,69.6,5,False,True,0.555,False
3326,CAND-00784,Cc1c(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc(C(C)(C)C)cc1C(C)(C)C,0.4947492587723976,6.973795955237617,0.5674398249519838,0.9712736863448636,0.6666666666666667,0.2589867098769081,1,1.0,-0.6196963999999974,2,0.7333333333333333,False,Cc1c(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc(C(C)(C)C)cc1C(C)(C)C,6.51,5.77,5.88,6.11,0.4,False,2.73,540.6,7.57,2,3,69.6,5,False,True,0.61,False
3327,CAND-02265,N#Cc1ccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)cc1,0.4947397122112265,7.068685237985938,0.5992841742243065,0.7249328788388719,0.5,0.3169920836635775,1,1.0,-2.1217089,3,0.8148148148148148,True,N#Cc1ccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)cc1,7.08,7.34,6.2,6.48,-0.26,False,2.34,380.4,4.08,2,5,90.9,4,True,True,0.591,False
3328,CAND-02264,N#Cc1cccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)c1,0.4947397122112265,7.068685237985938,0.5992841742243065,0.7249328788388719,0.5,0.3169920836635775,1,1.0,-2.1217089,3,0.7857142857142857,True,N#Cc1cccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)c1,7.07,7.34,6.21,6.47,-0.27,False,2.38,380.4,4.08,2,5,90.9,4,True,True,0.599,False
3329,CAND-02124,COc1cc(/C=N/NC(=O)CCCCCCC(=O)NO)ccc1N(c1ccccc1)c1ccccc1,0.4947376339592582,7.604725101314381,0.7791763615959206,0.7772024698100943,0.3333333333333333,0.128275954982104,1,1.0,-1.803005799999997,4,0.6851851851851852,True,COc1cc(/C=N/NC(=O)CCCCCCC(=O)NO)ccc1N(c1ccccc1)c1ccccc1,7.24,7.69,7.72,7.44,-0.48,False,2.46,488.6,5.46,3,6,103.3,13,True,False,0.807,False
3330,CAND-02125,COc1ccccc1N(c1ccccc1)c1ccc(/C=N/NC(=O)CCCCCCC(=O)NO)cc1,0.4947376339592582,7.604725101314381,0.7791763615959206,0.7772024698100939,0.3333333333333333,0.128275954982104,1,1.0,-1.8030058,4,0.75,True,COc1ccccc1N(c1ccccc1)c1ccc(/C=N/NC(=O)CCCCCCC(=O)NO)cc1,7.2,7.75,7.72,7.44,-0.55,False,2.44,488.6,5.46,3,6,103.3,13,True,False,0.775,False
3331,CAND-03057,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5Cl)nn4)c3)s2)n1,0.4947372579789886,7.578586487676269,0.7704043789433163,0.4967407922730052,0.5,0.0317835616911014,1,1.0,-3.5130633,3,0.8556701030927835,True,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5Cl)nn4)c3)s2)n1,7.19,6.12,5.9,6.41,0.78,False,3.18,750.3,5.3,4,13,186.1,17,False,False,0.908,False
3332,CAND-03083,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4nnn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5)c4O)c3)s2)n1,0.4947092693764154,7.582038029900917,0.7715626985442916,0.4048283249290859,0.5,0.0297597336808989,1,1.0,-4.073480700000001,3,0.7857142857142857,True,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4nnn(CCCCC(=O)NCc5ccc(C(=O)NO)cc5)c4O)c3)s2)n1,7.46,6.07,6.17,6.67,0.79,False,3.24,731.9,4.35,5,14,206.4,17,False,False,0.552,False
3333,CAND-05660,COc1cc(-c2ccc(/C=C/C(=O)NO)cc2)ccc1/C=C1/C(=O)NCC(=O)N1C,0.4947054371556064,6.923549399115279,0.550577342313823,0.4332361858776471,0.5,0.3980558866623163,1,1.0,-3.900269600000002,3,0.7796610169491526,False,COc1cc(-c2ccc(/C=C/C(=O)NO)cc2)ccc1/C=C1/C(=O)NCC(=O)N1C,7.18,6.83,6.32,6.51,0.35,False,2.74,407.4,1.81,3,5,108.0,5,True,True,0.767,False
3334,CAND-05663,COc1cc(-c2ccc(/C=C3/C(=O)NCC(=O)N3C)cc2)ccc1/C=C/C(=O)NO,0.4947054371556064,6.923549399115279,0.550577342313823,0.4332361858776473,0.5,0.3980558866623163,1,1.0,-3.900269600000001,3,0.8596491228070176,False,COc1cc(-c2ccc(/C=C3/C(=O)NCC(=O)N3C)cc2)ccc1/C=C/C(=O)NO,7.01,6.72,6.32,6.55,0.29,False,2.75,407.4,1.81,3,5,108.0,5,True,True,0.919,False
3335,CAND-02484,Cc1c(/C=N/N(C)C(=O)c2ccc(N(C)C)cc2)cccc1C(=O)NO,0.4946991283622253,6.759041194803458,0.495369245418803,0.5417291868802068,0.5,0.4900483521760793,1,1.0,-3.2387558000000007,3,0.6226415094339622,False,Cc1c(/C=N/N(C)C(=O)c2ccc(N(C)C)cc2)cccc1C(=O)NO,6.68,5.67,6.28,6.15,0.4,False,2.6,354.4,2.29,2,5,85.2,5,True,True,0.926,False
3336,CAND-03800,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5F)c(Cl)c4)c3c2)nn1)NO,0.4945930470523619,7.495777971490236,0.7426142720337193,0.7901214615721291,0.5,0.0776197034516739,1,1.0,-1.724234899999999,3,0.8117647058823529,True,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5F)c(Cl)c4)c3c2)nn1)NO,7.78,7.5,6.86,6.87,0.28,False,2.87,608.0,6.6,3,9,127.1,13,False,False,0.389,False
3337,CAND-03964,CN1C(=O)CNC(=O)/C1=C/c1cc(C#N)c(/C=C/C(=O)NO)cc1C(F)(F)F,0.4945668564983769,6.9166134884853605,0.5482496868165572,0.3549356405554735,0.5,0.4014733769669944,1,1.0,-4.377691100000001,3,0.6984126984126984,False,CN1C(=O)CNC(=O)/C1=C/c1cc(C#N)c(/C=C/C(=O)NO)cc1C(F)(F)F,7.05,6.87,6.13,6.39,0.18,False,3.35,394.3,1.02,3,5,122.5,3,True,True,0.916,False
3338,CAND-00871,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3C(F)(F)F)n2)cc1,0.4945616434147061,7.394391880140827,0.7085896276189281,0.7619503449620035,0.5,0.134222765350807,1,1.0,-1.8960025000000005,3,0.6901408450704225,True,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3C(F)(F)F)n2)cc1,8.05,6.56,7.06,6.54,0.99,False,2.65,531.5,5.7,4,7,125.5,12,False,False,0.569,False
3339,CAND-02528,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cc(Cl)c(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,0.4945322598090474,7.494995675560624,0.7423517375925752,0.765039321455136,0.5,0.0778546367091993,1,1.0,-1.8771680999999985,3,0.8641975308641975,True,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cc(Cl)c(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,7.5,7.56,6.82,6.85,-0.06,False,3.01,613.5,6.43,3,11,140.0,13,False,False,0.75,False
3340,CAND-04720,COC(c1ccccc1)(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1cnccc1O,0.4945296853969035,7.279521580792149,0.670039753201838,0.6335704095129264,0.5,0.1983660293199483,1,1.0,-2.6787727999999995,3,0.7777777777777778,True,COC(c1ccccc1)(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1cnccc1O,7.13,7.04,6.9,6.54,0.09,False,3.16,491.6,4.25,3,6,112.0,12,True,False,0.323,False
3341,CAND-04718,COC(c1ccccc1)(c1cccnc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1O,0.4945296853969034,7.279521580792149,0.670039753201838,0.6335704095129263,0.5,0.1983660293199481,1,1.0,-2.6787728000000004,3,0.796875,True,COC(c1ccccc1)(c1cccnc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1O,7.05,7.1,6.88,6.55,-0.05,False,3.19,491.6,4.25,3,6,112.0,12,True,False,0.503,False
3342,CAND-03668,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NCc2cc(F)cc(OCc3ccccc3)c2)N1,0.4944758361081283,7.00281690046539,0.5771791030799188,0.5409338669492217,0.6666666666666667,0.2418431707827852,1,1.0,-3.2436051000000004,2,0.8356164383561644,True,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NCc2cc(F)cc(OCc3ccccc3)c2)N1,7.14,6.51,6.14,6.58,0.56,False,3.28,515.7,3.66,4,5,96.5,13,True,False,0.593,False
3343,CAND-03667,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NCc2cc(OCc3ccccc3)ccc2F)N1,0.4944758361081283,7.00281690046539,0.5771791030799188,0.5409338669492217,0.6666666666666667,0.2418431707827852,1,1.0,-3.2436051000000004,2,0.8108108108108109,True,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NCc2cc(OCc3ccccc3)ccc2F)N1,7.15,6.55,6.16,6.68,0.47,False,3.25,515.7,3.66,4,5,96.5,13,True,False,0.587,False
3344,CAND-02287,COc1cc(-c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)nc(Nc2ccc(N3CCOCC3)cc2)n1,0.4943917201578238,7.585304588402832,0.7726589385709904,0.6071723743318483,0.3333333333333333,0.1379852806855395,1,1.0,-2.8397294000000004,4,0.7164179104477612,True,COc1cc(-c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)nc(Nc2ccc(N3CCOCC3)cc2)n1,8.27,7.05,6.91,6.77,1.22,False,2.55,548.6,4.52,4,9,137.9,13,True,False,0.512,False
3345,CAND-00807,CC(C)(C)c1cc(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc(C(C)(C)C)c1O,0.4943772191968166,7.005693881505968,0.5781446029388332,0.8991053852128881,0.6666666666666667,0.2399052813135555,1,1.0,-1.059727799999996,2,0.8035714285714286,True,CC(C)(C)c1cc(CN(C(=O)c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NO)cc2)cc(C(C)(C)C)c1O,6.55,6.22,5.88,6.31,0.24,False,2.67,542.6,6.97,3,4,89.9,5,False,True,0.648,False
3346,CAND-02232,COc1cccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)c1,0.4943649944628003,7.085443830806253,0.6049082707252592,0.7358583143439001,0.5,0.3063695303339023,1,1.0,-2.0550933,3,0.875,True,COc1cccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)c1,7.23,7.38,5.92,6.31,-0.15,False,2.25,385.4,4.22,2,5,76.4,5,True,True,0.298,False
3347,CAND-05392,O=C(NO)c1cccc(/C=C/c2ccnc(-c3cccc(Cl)c3O)c2)c1,0.4942892346452157,6.590379182986076,0.4387671523507072,0.7751312889632835,0.6666666666666667,0.4719077504550957,1,1.0,-1.815634399999999,2,0.7346938775510204,False,O=C(NO)c1cccc(/C=C/c2ccnc(-c3cccc(Cl)c3O)c2)c1,6.19,5.96,5.79,6.01,0.18,False,2.47,366.8,4.4,3,4,82.5,4,True,True,0.588,False
3348,CAND-00459,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccc(F)c(F)c2)c1)NO,0.4942287890277903,6.89028962672139,0.539415535857364,0.5630673715016586,0.5,0.4150700703303611,1,1.0,-3.108650600000001,3,0.803921568627451,False,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccc(F)c(F)c2)c1)NO,7.64,7.05,6.87,6.38,0.59,False,2.48,378.4,2.68,2,5,88.4,4,True,True,0.755,False
3349,CAND-00458,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccc(F)cc2F)c1)NO,0.4942287890277903,6.89028962672139,0.539415535857364,0.5630673715016586,0.5,0.4150700703303611,1,1.0,-3.1086506000000007,3,0.7547169811320755,False,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccc(F)cc2F)c1)NO,7.49,7.22,6.91,6.42,0.27,False,2.52,378.4,2.68,2,5,88.4,4,True,True,0.816,False
3350,CAND-03866,N#Cc1nc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c2cc(-c3cn(CCCCCCC(=O)NO)nn3)ccc2n1,0.4941508252155488,7.491666853770727,0.7412346023305886,0.751958602230592,0.5,0.0784450801675149,1,1.0,-1.956925099999999,3,0.8181818181818182,True,N#Cc1nc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c2cc(-c3cn(CCCCCCC(=O)NO)nn3)ccc2n1,7.67,7.29,6.82,6.85,0.38,False,2.96,615.1,6.33,3,10,150.9,13,False,False,0.387,False
3351,CAND-04492,CC(=O)Nc1ccc(-c2cc(O)nc(Nc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,0.4941016460753409,7.341497329570679,0.6908384918302225,0.6296637261111874,0.5,0.1622746672007655,1,1.0,-2.702593000000001,3,0.7540983606557377,True,CC(=O)Nc1ccc(-c2cc(O)nc(Nc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,8.69,6.89,6.88,6.95,1.74,False,2.4,465.5,4.0,5,8,145.7,11,True,False,0.812,False
3352,CAND-02949,CCN(CC)CCOc1ccc(-c2nc3cc(OC)c(C(=O)NO)cc3[nH]2)cc1,0.4940979066021008,6.756457100391486,0.4945020367876057,0.5898788195361452,0.6666666666666667,0.3783785162498821,1,1.0,-2.945173300000001,2,0.7096774193548387,False,CCN(CC)CCOc1ccc(-c2nc3cc(OC)c(C(=O)NO)cc3[nH]2)cc1,6.53,6.31,6.31,6.26,0.22,False,2.41,398.5,3.08,3,6,99.7,9,True,True,0.949,False
3353,CAND-03270,N#Cc1ccc2[nH]c(N3CCc4cccc(C(=O)NO)c4C3)nc2c1,0.4940945912835427,6.553323400142982,0.426331424550502,0.5430204972706985,0.6666666666666667,0.4919851522498614,1,1.0,-3.230882300000001,2,0.7288135593220338,False,N#Cc1ccc2[nH]c(N3CCc4cccc(C(=O)NO)c4C3)nc2c1,6.58,6.03,6.12,5.74,0.46,False,2.69,333.4,2.12,3,5,105.0,2,True,True,0.823,False
3354,CAND-03271,N#Cc1ccc2nc(N3CCc4cccc(C(=O)NO)c4C3)[nH]c2c1,0.4940945912835427,6.553323400142982,0.426331424550502,0.5430204972706985,0.6666666666666667,0.4919851522498614,1,1.0,-3.230882300000001,2,0.7288135593220338,False,N#Cc1ccc2nc(N3CCc4cccc(C(=O)NO)c4C3)[nH]c2c1,6.6,5.95,6.01,5.74,0.59,False,2.66,333.4,2.12,3,5,105.0,2,True,True,0.842,False
3355,CAND-03863,N#Cc1c(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nnn1CCCCCCC(=O)NO,0.4940834945936094,7.491265592349545,0.7410999410867098,0.7519586022305921,0.5,0.0784450801675149,1,1.0,-1.9569250999999983,3,0.7282608695652174,True,N#Cc1c(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nnn1CCCCCCC(=O)NO,7.7,7.28,6.95,6.92,0.42,False,2.98,615.1,6.33,3,10,150.9,13,False,False,0.722,False
3356,CAND-05416,COc1c(/C=C/c2ccnc(-c3ccccc3O)c2)cccc1C(=O)NO,0.4940729913374134,6.583838801631142,0.4365722344188992,0.7044684587740192,0.6666666666666667,0.4748451359821016,1,1.0,-2.246486499999999,2,0.6428571428571429,False,COc1c(/C=C/c2ccnc(-c3ccccc3O)c2)cccc1C(=O)NO,6.09,6.18,6.37,6.14,-0.28,False,2.49,362.4,3.75,3,5,91.7,5,True,True,0.752,False
3357,CAND-02128,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1O)NO,0.4939870201076424,7.8041853621969635,0.8461141867066909,0.7559528326554393,0.1666666666666666,0.1253219780698788,1,1.0,-1.9325710999999983,5,0.72,True,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1O)NO,7.31,7.64,7.52,7.14,-0.33,False,2.5,474.6,5.16,4,6,114.3,12,True,False,1.195,False
