rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_mmp1,pIC50_mmp2,pIC50_mmp3,pIC50_mmp9,pIC50_mmp13,spare_MMP1,min_offtarget_sel,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
1483,CAND-03717,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)c(C#N)c2)c2ccccc2n1,0.427915407651381,6.974186468282928,0.4558409480884748,0.738522529426731,0.6,0.2666497786904785,1,1.0,-3.714660500000001,2,0.8125,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)c(C#N)c2)c2ccccc2n1,6.24,6.04,6.11,6.04,6.24,0.0,0.0,False,3.87,531.6,3.14,3,8,150.8,10,True,False,0.736,False
1484,CAND-01446,N#Cc1cnccc1C(=O)N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,0.4278159056230927,6.777093973001464,0.4146944032616846,0.6768982936092895,0.6,0.3348956799741678,1,1.0,-4.250968700000001,2,0.6885245901639344,False,N#Cc1cnccc1C(=O)N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,5.73,6.58,6.16,8.4,6.22,0.49,-2.18,False,2.95,466.5,1.82,3,8,158.5,8,True,False,0.587,False
1485,CAND-02614,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(C(F)(F)F)c1,0.427584687216929,7.18358756119523,0.49955713040171,0.6570331751982864,0.4,0.3260204067202465,1,1.0,-4.423852400000003,3,0.7727272727272727,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(C(F)(F)F)c1,5.67,6.44,6.58,5.63,7.05,1.38,0.47,False,3.49,517.5,2.02,3,6,102.3,4,True,True,0.935,False
1486,CAND-02613,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1C(F)(F)F,0.427584687216929,7.18358756119523,0.49955713040171,0.6570331751982865,0.4,0.3260204067202465,1,1.0,-4.423852400000002,3,0.7272727272727273,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1C(F)(F)F,5.69,6.46,6.58,5.6,7.12,1.43,0.54,False,3.5,517.5,2.02,3,6,102.3,4,True,True,0.955,False
1487,CAND-03611,O=S(=O)(Nc1ccc(C(F)(F)F)c(-c2nc3ccccc3[nH]2)c1)c1ccccc1,0.4271466875865414,5.564226948377507,0.1614869570504189,0.974489565112708,1.0,0.4880106968711066,1,1.0,-1.661068199999999,0,0.6226415094339622,False,O=S(=O)(Nc1ccc(C(F)(F)F)c(-c2nc3ccccc3[nH]2)c1)c1ccccc1,5.25,5.05,5.2,4.74,5.18,-0.07,-0.07,False,2.19,417.4,5.05,2,3,74.8,4,True,True,1.041,True
1488,CAND-00048,N#Cc1ccccc1COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,0.4270737457337654,6.459463927319685,0.3483835125587351,0.8466641936916061,0.4,0.5762732981813263,1,1.0,-2.7735167999999994,3,0.7241379310344828,False,N#Cc1ccccc1COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,5.14,4.79,4.93,5.95,6.67,1.53,0.72,False,2.3,410.5,3.42,1,6,90.6,6,True,True,1.256,False
1489,CAND-03610,O=S(=O)(Nc1cc(-c2nc3ccccc3[nH]2)cc(C(F)(F)F)c1)c1ccccc1,0.4270216496040254,5.563029081189252,0.1612368810853869,0.974489565112708,1.0,0.4880106968711065,1,1.0,-1.6610681999999994,0,0.7,False,O=S(=O)(Nc1cc(-c2nc3ccccc3[nH]2)cc(C(F)(F)F)c1)c1ccccc1,5.17,5.04,5.2,4.71,5.1,-0.07,-0.1,False,2.18,417.4,5.05,2,3,74.8,4,True,True,1.074,True
1490,CAND-03720,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(C#N)cc2n1,0.4266631938290663,6.962190226659002,0.4533365204438456,0.738522529426731,0.6,0.2666497786904785,1,1.0,-3.714660500000001,2,0.810126582278481,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(C#N)cc2n1,6.03,5.95,6.14,5.92,6.66,0.63,0.52,False,3.82,531.6,3.14,3,8,150.8,10,True,False,1.191,False
1491,CAND-03693,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(C)c2n1,0.426635239612283,6.9365991074735405,0.4479939216237912,0.7818509208316018,0.6,0.2754609293346247,1,1.0,-3.337578800000001,2,0.8205128205128205,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(C)c2n1,6.07,6.08,6.36,5.97,6.72,0.65,0.36,False,3.73,520.6,3.58,3,7,127.0,10,True,True,1.106,False
1492,CAND-03691,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(C)ccc2n1,0.426635239612283,6.9365991074735405,0.4479939216237912,0.7818509208316018,0.6,0.2754609293346247,1,1.0,-3.337578800000001,2,0.8552631578947368,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(C)ccc2n1,6.04,6.05,6.22,5.96,6.34,0.3,0.12,False,3.7,520.6,3.58,3,7,127.0,10,True,True,0.776,False
1493,CAND-03679,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(F)c2n1,0.4262035199557927,6.9365991074735405,0.4479939216237912,0.7652596849600748,0.6,0.2740218638129907,1,1.0,-3.4819703000000004,2,0.810126582278481,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(F)c2n1,6.07,6.09,6.31,6.01,6.72,0.65,0.41,False,3.76,524.6,3.41,3,7,127.0,10,True,True,1.134,False
1494,CAND-02636,Cc1ccc(C#Cc2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)c(C)c2)cc1,0.4257597529616284,6.5464212408337845,0.3665373899725629,0.7985965539054612,0.6,0.4083035265844898,1,1.0,-3.1918436000000003,2,0.7592592592592593,False,Cc1ccc(C#Cc2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)c(C)c2)cc1,5.34,8.05,6.51,7.98,7.14,1.8,-0.91,False,3.08,501.6,3.62,1,5,108.8,6,True,True,1.738,False
1495,CAND-03553,O=C(NO)C1(CS(=O)(=O)c2ccc(OCC#CCF)cc2)CCNCC1,0.4255588469316071,7.012898569408584,0.4639227839900972,0.6417218607651609,0.4,0.3786581831218621,1,1.0,-4.557104900000002,3,0.7962962962962963,True,O=C(NO)C1(CS(=O)(=O)c2ccc(OCC#CCF)cc2)CCNCC1,5.53,6.48,7.07,6.98,6.03,0.5,-1.04,False,3.1,384.4,0.69,3,6,104.7,6,True,True,0.781,False
1496,CAND-03692,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(C)cc2n1,0.4253830257899684,6.924602865849615,0.445489493979162,0.7818509208316018,0.6,0.2754609293346247,1,1.0,-3.337578800000001,2,0.8421052631578947,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(C)cc2n1,6.06,6.05,6.27,5.97,6.72,0.66,0.45,False,3.71,520.6,3.58,3,7,127.0,10,True,True,1.119,False
1497,CAND-01434,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1C(F)(F)F)C(=O)NO)c1ccncc1,0.4252303355095348,6.812574264613473,0.4221015417587455,0.7403525332694829,0.6,0.3139318821005402,1,1.0,-3.698734200000001,2,0.7049180327868853,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1C(F)(F)F)C(=O)NO)c1ccncc1,6.16,6.35,6.1,8.04,6.91,0.75,-1.13,False,3.03,509.5,2.97,3,7,134.7,8,True,True,1.23,False
1498,CAND-02598,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(Cl)c1,0.4251572748174578,7.099819735828682,0.4820691150586338,0.6507402223809202,0.4,0.347075724293803,1,1.0,-4.4786192000000025,3,0.8225806451612904,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(Cl)c1,5.68,6.77,6.62,5.7,6.74,1.06,-0.03,False,3.35,484.0,1.65,3,6,102.3,4,True,True,0.833,False
1499,CAND-03678,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(F)cc2n1,0.4249513061334782,6.924602865849615,0.445489493979162,0.7652596849600748,0.6,0.2740218638129907,1,1.0,-3.4819703000000004,2,0.8421052631578947,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(F)cc2n1,6.07,6.0,6.23,5.99,6.74,0.67,0.51,False,3.73,524.6,3.41,3,7,127.0,10,True,True,1.177,False
1500,CAND-01441,N#Cc1cc(Oc2ccccc2)ccc1S(=O)(=O)C[C@@H](NC(=O)c1ccncc1)C(=O)NO,0.4248147360062811,6.748342688487525,0.4086920640280616,0.6768982936092894,0.6,0.3348956799741678,1,1.0,-4.250968700000002,2,0.7049180327868853,False,N#Cc1cc(Oc2ccccc2)ccc1S(=O)(=O)C[C@@H](NC(=O)c1ccncc1)C(=O)NO,6.2,6.25,6.06,7.87,6.96,0.76,-0.91,False,3.01,466.5,1.82,3,8,158.5,8,True,False,1.303,False
1501,CAND-03579,Cc1cccc2[nH]c(-c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12,0.4244398563200576,5.313324755254124,0.1091066859409172,0.9543637168573854,1.0,0.5662883778319968,1,1.0,-1.836221,0,0.7142857142857143,False,Cc1cccc2[nH]c(-c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12,5.05,5.43,5.13,4.66,4.66,-0.39,-0.77,False,2.02,363.4,4.34,2,3,74.8,4,True,True,0.95,True
1502,CAND-02594,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(F)c1,0.4238807685479262,7.067109907426417,0.4752403597642815,0.620316091071437,0.4,0.3542019622192849,1,1.0,-4.743396700000002,3,0.8095238095238095,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)c(F)c1,5.68,6.76,6.44,5.69,6.7,1.02,-0.06,False,3.35,467.5,1.14,3,6,102.3,4,True,True,0.729,False
1503,CAND-02593,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1F,0.4238807685479262,7.067109907426417,0.4752403597642815,0.620316091071437,0.4,0.3542019622192849,1,1.0,-4.743396700000002,3,0.7619047619047619,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1F,5.7,6.76,6.45,5.71,6.78,1.08,0.02,False,3.35,467.5,1.14,3,6,102.3,4,True,True,0.813,False
1504,CAND-01419,Cc1cc(C(=O)N[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(=O)NO)ccn1,0.4232144401659304,6.688943147819153,0.39629135917468,0.7202266850141603,0.6,0.3502292019286348,1,1.0,-3.8738870000000007,2,0.7543859649122807,False,Cc1cc(C(=O)N[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(=O)NO)ccn1,5.63,6.41,6.22,8.2,6.18,0.55,-2.02,False,2.79,455.5,2.26,3,7,134.7,8,True,True,0.402,False
1505,CAND-01416,Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)c1,0.4232144401659304,6.688943147819153,0.39629135917468,0.7202266850141602,0.6,0.3502292019286347,1,1.0,-3.873887000000001,2,0.8035714285714286,False,Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)c1,5.65,6.63,6.54,8.2,6.22,0.57,-1.98,False,2.78,455.5,2.26,3,7,134.7,8,True,True,0.747,False
1506,CAND-03698,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(OC)ccc2n1,0.4232051466204873,6.974186468282928,0.4558409480884748,0.7461769629101653,0.6,0.2509489085874996,1,1.0,-3.648044900000001,2,0.8666666666666667,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(OC)ccc2n1,6.01,5.94,6.19,5.97,6.3,0.29,0.11,False,3.7,536.6,3.28,3,8,136.2,11,True,False,0.832,False
1507,CAND-03700,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(OC)c2n1,0.4232051466204873,6.974186468282928,0.4558409480884748,0.7461769629101653,0.6,0.2509489085874996,1,1.0,-3.648044900000001,2,0.810126582278481,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(OC)c2n1,6.03,5.98,6.27,5.95,6.68,0.65,0.41,False,3.73,536.6,3.28,3,8,136.2,11,True,False,1.162,False
1508,CAND-00039,O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3cccc(O)c3)cc2)SC1=S,0.4229338053704095,6.445198740554911,0.3454054024798044,0.8394309886847888,0.4,0.5674370137683575,1,1.0,-2.836466499999999,3,0.8301886792452831,False,O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3cccc(O)c3)cc2)SC1=S,5.27,4.96,4.89,6.01,6.7,1.43,0.69,False,2.22,401.5,3.26,2,6,87.1,6,True,True,1.322,False
1509,CAND-03684,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(Cl)ccc2n1,0.4227658895100664,6.9365991074735405,0.4479939216237912,0.7956838162695582,0.6,0.2625630956605695,1,1.0,-3.2171927999999994,2,0.8441558441558441,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(Cl)ccc2n1,5.97,6.0,6.18,5.96,6.59,0.62,0.41,False,3.71,541.0,3.92,3,7,127.0,10,True,True,0.884,False
1510,CAND-01409,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(Cl)c2)cc1)C(=O)NO)c1ccncc1,0.422561453634693,6.722489685793365,0.4032947923930191,0.7340595804521166,0.6,0.3363801914606117,1,1.0,-3.753501,2,0.8035714285714286,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(Cl)c2)cc1)C(=O)NO)c1ccncc1,5.7,6.66,6.48,8.23,6.29,0.59,-1.94,False,2.8,475.9,2.61,3,7,134.7,8,True,True,0.816,False
1511,CAND-01425,COc1cnccc1C(=O)N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,0.4225538852316473,6.777093973001464,0.4146944032616846,0.6845527270927239,0.6,0.3173556120026833,1,1.0,-4.184353100000001,2,0.7049180327868853,False,COc1cnccc1C(=O)N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,5.67,6.56,6.15,8.48,6.19,0.52,-2.29,False,2.86,471.5,1.96,3,8,143.9,9,True,False,0.458,False
1512,CAND-01402,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(F)c2)cc1)C(=O)NO)c1ccncc1,0.4221773855922326,6.688943147819153,0.39629135917468,0.7036354491426333,0.6,0.3467723533496424,1,1.0,-4.018278500000001,2,0.8035714285714286,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(F)c2)cc1)C(=O)NO)c1ccncc1,5.75,6.63,6.49,8.4,6.26,0.51,-2.14,False,2.81,459.5,2.09,3,7,134.7,8,True,True,0.819,False
1513,CAND-03574,O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(Cl)c1,0.4221597877217645,5.376495389918823,0.1222946733742077,0.9681966122953416,1.0,0.5367081701155355,1,1.0,-1.715834999999999,0,0.8085106382978723,False,O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(Cl)c1,5.11,4.9,5.28,4.74,4.77,-0.34,-0.51,False,1.99,383.9,4.68,2,3,74.8,4,True,True,1.107,True
1514,CAND-03570,O=S(=O)(Nc1cccc(-c2nc3ccc(Cl)cc3[nH]2)c1)c1ccccc1,0.4221597877217645,5.376495389918823,0.1222946733742077,0.9681966122953418,1.0,0.5367081701155355,1,1.0,-1.7158349999999989,0,0.7708333333333334,False,O=S(=O)(Nc1cccc(-c2nc3ccc(Cl)cc3[nH]2)c1)c1ccccc1,5.08,4.99,5.2,4.73,4.78,-0.3,-0.42,False,1.98,383.9,4.68,2,3,74.8,4,True,True,1.106,True
1515,CAND-03567,O=S(=O)(Nc1ccc(Cl)c(-c2nc3ccccc3[nH]2)c1)c1ccccc1,0.4221597877217645,5.376495389918823,0.1222946733742077,0.9681966122953418,1.0,0.5367081701155355,1,1.0,-1.7158349999999989,0,0.66,False,O=S(=O)(Nc1ccc(Cl)c(-c2nc3ccccc3[nH]2)c1)c1ccccc1,5.26,4.99,5.19,4.78,5.15,-0.11,-0.11,False,1.98,383.9,4.68,2,3,74.8,4,True,True,1.052,True
1516,CAND-03569,O=S(=O)(Nc1cccc(-c2nc3cc(Cl)ccc3[nH]2)c1)c1ccccc1,0.4221597877217645,5.376495389918823,0.1222946733742077,0.9681966122953418,1.0,0.5367081701155355,1,1.0,-1.7158349999999989,0,0.7708333333333334,False,O=S(=O)(Nc1cccc(-c2nc3cc(Cl)ccc3[nH]2)c1)c1ccccc1,5.09,4.94,5.19,4.71,4.81,-0.28,-0.38,False,1.99,383.9,4.68,2,3,74.8,4,True,True,1.125,True
1517,CAND-03699,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(OC)cc2n1,0.4219529327981727,6.962190226659002,0.4533365204438456,0.7461769629101653,0.6,0.2509489085874996,1,1.0,-3.648044900000001,2,0.8533333333333334,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(OC)cc2n1,6.03,5.95,6.24,5.97,6.7,0.67,0.46,False,3.71,536.6,3.28,3,8,136.2,11,True,False,1.176,False
1518,CAND-03685,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(Cl)cc2n1,0.4215136756877519,6.924602865849615,0.445489493979162,0.7956838162695582,0.6,0.2625630956605695,1,1.0,-3.2171927999999994,2,0.8311688311688312,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccc(Cl)cc2n1,5.99,6.0,6.24,5.97,6.96,0.97,0.72,False,3.71,541.0,3.92,3,7,127.0,10,True,True,1.143,False
1519,CAND-01424,COc1ccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)cc1,0.4215008171449135,6.767005552805341,0.4125882670882171,0.6845527270927239,0.6,0.3173556120026832,1,1.0,-4.184353100000001,2,0.8269230769230769,False,COc1ccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)cc1,5.71,6.62,6.46,8.4,6.07,0.36,-2.33,False,2.74,471.5,1.96,3,8,143.9,9,True,False,1.043,False
1520,CAND-01004,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1C,0.4209345768848212,7.235457928333777,0.5103859870946064,0.7983919549187285,0.4,0.2858052777917267,1,1.0,-3.1936241999999995,3,0.7368421052631579,True,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1C,6.64,6.47,7.04,5.97,7.38,0.74,0.34,False,3.25,513.5,3.72,2,6,95.9,10,True,True,1.057,False
1521,CAND-00462,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCc1ccc(-c2ccccc2)cc1C(F)(F)F,0.4206687064055758,6.273894975974197,0.3096427113725029,0.9975063995784657,0.8,0.3528245023977478,1,1.0,-1.4607554999999994,1,0.6949152542372882,False,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCc1ccc(-c2ccccc2)cc1C(F)(F)F,5.26,7.39,6.68,7.27,6.98,1.72,-0.41,False,3.66,539.6,6.38,1,4,74.7,7,False,True,0.603,False
1522,CAND-01431,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccc(O)cc2)cc1)C(=O)NO)c1ccncc1,0.4205933585938895,6.82540007777334,0.4247791571360781,0.6696650886024722,0.6,0.2940126000861682,1,1.0,-4.313918400000001,2,0.8431372549019608,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccc(O)cc2)cc1)C(=O)NO)c1ccncc1,5.56,6.58,6.38,8.24,6.23,0.67,-2.01,False,2.8,457.5,1.66,4,8,154.9,8,True,False,0.953,False
1523,CAND-00996,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1F,0.4205457019710611,7.235457928333777,0.5103859870946064,0.7818007190472013,0.4,0.284509028079193,1,1.0,-3.3380157000000006,3,0.7241379310344828,True,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1F,6.74,6.82,6.92,5.99,7.44,0.7,0.52,False,3.27,517.4,3.55,2,6,95.9,10,True,True,1.013,False
1524,CAND-02596,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)c(F)c2)cc1,0.4201225209803556,7.031105796068045,0.4677238646291402,0.620316091071437,0.4,0.3542019622192849,1,1.0,-4.743396700000002,3,0.7619047619047619,True,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)c(F)c2)cc1,5.96,6.73,6.36,5.7,6.66,0.7,-0.07,False,3.36,467.5,1.14,3,6,102.3,4,True,True,0.848,False
1525,CAND-01420,COc1cc(Oc2ccccc2)ccc1S(=O)(=O)C[C@@H](NC(=O)c1ccncc1)C(=O)NO,0.4195527156148357,6.748342688487525,0.4086920640280616,0.6845527270927237,0.6,0.3173556120026832,1,1.0,-4.184353100000002,2,0.7166666666666667,False,COc1cc(Oc2ccccc2)ccc1S(=O)(=O)C[C@@H](NC(=O)c1ccncc1)C(=O)NO,6.08,6.34,6.05,7.93,6.91,0.83,-1.02,False,2.86,471.5,1.96,3,8,143.9,9,True,False,1.257,False
1526,CAND-02519,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCF)[C@H](CSc1cccs1)C(=O)NO,0.4189407996867795,7.613897814978925,0.5893920077848038,0.7846627033570123,0.4,0.1474826526479253,1,1.0,-3.3131082000000003,3,0.8166666666666667,True,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCF)[C@H](CSc1cccs1)C(=O)NO,8.11,7.86,8.17,8.11,8.17,0.06,0.0,False,3.82,495.6,3.39,4,6,107.5,13,True,False,0.866,False
1527,CAND-03707,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(O)c2n1,0.4183351654350645,6.974186468282928,0.4558409480884748,0.7312893244199136,0.6,0.2347156379694238,1,1.0,-3.7776102000000016,2,0.8205128205128205,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cccc(O)c2n1,6.2,6.15,6.41,5.94,6.61,0.41,0.2,False,3.79,522.6,2.97,4,8,147.2,10,True,False,1.104,False
1528,CAND-03705,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(O)ccc2n1,0.4183351654350645,6.974186468282928,0.4558409480884748,0.7312893244199136,0.6,0.2347156379694238,1,1.0,-3.777610200000001,2,0.8666666666666667,False,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2cc(O)ccc2n1,6.1,6.07,6.25,5.93,6.22,0.12,-0.03,False,3.76,522.6,2.97,4,8,147.2,10,True,False,0.741,False
1529,CAND-01437,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1)C(=O)NO)c1ccncc1,0.4180693277488528,6.743971620370849,0.4077795262373815,0.7403525332694829,0.6,0.3139318821005402,1,1.0,-3.698734200000001,2,0.7627118644067796,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1)C(=O)NO)c1ccncc1,5.71,6.7,6.51,8.3,6.38,0.67,-1.92,False,2.92,509.5,2.97,3,7,134.7,8,True,True,0.905,False
1530,CAND-01440,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO)c1ccnc(C(F)(F)F)c1,0.4180693277488528,6.743971620370849,0.4077795262373815,0.7403525332694829,0.6,0.3139318821005402,1,1.0,-3.698734200000001,2,0.7288135593220338,False,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO)c1ccnc(C(F)(F)F)c1,5.73,6.64,6.26,8.33,6.28,0.55,-2.05,False,2.96,509.5,2.97,3,7,134.7,8,True,True,0.536,False
1531,CAND-01444,N#Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)c1,0.4176537282455992,6.679740044244901,0.3943700485066976,0.6768982936092895,0.6,0.334895679974168,1,1.0,-4.250968700000001,2,0.7627118644067796,False,N#Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H](NC(=O)c3ccncc3)C(=O)NO)cc2)c1,5.7,6.59,6.45,8.05,6.28,0.58,-1.77,False,2.91,466.5,1.82,3,8,158.5,8,True,False,0.841,False
1532,CAND-01447,N#Cc1cc(C(=O)N[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(=O)NO)ccn1,0.4176537282455992,6.679740044244901,0.3943700485066976,0.6768982936092895,0.6,0.334895679974168,1,1.0,-4.250968700000001,2,0.7288135593220338,False,N#Cc1cc(C(=O)N[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(=O)NO)ccn1,5.72,6.52,6.23,8.18,6.23,0.51,-1.95,False,2.93,466.5,1.82,3,8,158.5,8,True,False,0.534,False
