id,measured,predicted
CHEMBL3827994,7.92,7.633850000000028
CHEMBL3355723,7.9,6.764556250000009
CHEMBL126711,7.89,7.4213958333333245
CHEMBL99120,7.89,7.848176666666667
CHEMBL47254,7.89,7.9812951785714406
CHEMBL59684,7.89,7.848292916666663
CHEMBL375418,7.89,7.4109350000000065
CHEMBL399351,7.89,7.1297125000000054
CHEMBL254293,7.89,7.230718749999998
CHEMBL311932,7.89,7.033787499999991
CHEMBL1957602,7.89,8.347050000000001
CHEMBL253920,7.85,7.299841666666667
CHEMBL152531,7.82,7.149324553571445
CHEMBL316978,7.8,8.172183333333352
CHEMBL516042,7.8,6.375974999999998
CHEMBL1916213,7.8,7.665300000000007
CHEMBL5429762,7.8,7.995691666666661
CHEMBL234735,7.79,6.721999999999992
CHEMBL1795860,7.77,8.154633333333333
CHEMBL2148015,7.77,7.111420833333318
CHEMBL271867,7.76,7.5188750000000155
CHEMBL261713,7.76,6.835352083333347
CHEMBL474723,7.75,7.070836111111124
CHEMBL1770707,7.75,7.535775000000026
CHEMBL234774,7.72,6.571750000000003
CHEMBL236770,7.72,7.729460833333329
CHEMBL50209,7.7,5.735316666666681
CHEMBL49186,7.7,6.62910208333334
CHEMBL41324,7.7,6.801665000000011
CHEMBL75464,7.7,9.035250000000033
CHEMBL231877,7.7,7.046574999999983
CHEMBL1812961,7.7,6.972583333333322
CHEMBL4646589,7.7,6.377712500000005
CHEMBL402954,7.68,7.488212499999988
CHEMBL1088878,7.68,8.112200000000014
CHEMBL2311772,7.68,7.624089999999992
CHEMBL5281328,7.68,8.323537083333347
CHEMBL234776,7.66,7.138175000000009
CHEMBL1812923,7.66,7.473125000000011
CHEMBL255995,7.65,7.178275000000003
CHEMBL286788,7.64,6.307375892857147
CHEMBL1946141,7.64,7.917725000000005
CHEMBL456911,7.64,6.8827625
CHEMBL100805,7.62,8.063156250000015
CHEMBL227501,7.62,6.64256666666667
CHEMBL252426,7.62,7.893562499999985
CHEMBL1812943,7.62,7.153849999999995
CHEMBL1812958,7.62,7.185512500000003
CHEMBL148214,7.58,8.274137500000005
CHEMBL561038,7.58,8.570895833333344
CHEMBL3828753,7.58,7.462222321428543
CHEMBL5280125,7.57,6.302087500000014
CHEMBL10431,7.55,7.17750625000001
CHEMBL372405,7.55,6.452012499999994
CHEMBL1812944,7.52,7.159362499999995
CHEMBL1812951,7.51,7.275724999999994
CHEMBL391676,7.5,7.223924999999998
CHEMBL1083931,7.49,7.111955833333351
CHEMBL146718,7.48,7.049237499999996
CHEMBL10953,7.48,7.527898928571419
CHEMBL3585766,7.48,7.899988392857173
CHEMBL78213,7.47,8.812450000000016
CHEMBL42114,7.44,7.54085250000002
CHEMBL234144,7.43,7.397774999999978
CHEMBL252678,7.43,7.146233333333338
CHEMBL257480,7.43,8.01691041666668
CHEMBL488617,7.43,6.89082777777779
CHEMBL158265,7.42,7.970295000000009
CHEMBL3827238,7.42,7.204233333333354
CHEMBL6030162,7.42,6.18278750000001
CHEMBL279482,7.41,7.343247499999992
CHEMBL418442,7.41,7.921665416666683
CHEMBL43147,7.4,9.180046845238138
CHEMBL393550,7.4,6.872524999999993
CHEMBL550350,7.4,7.77550000000002
CHEMBL1083907,7.4,7.59317499999999
CHEMBL2114138,7.39,9.05397500000003
CHEMBL255996,7.39,7.810358333333336
CHEMBL1946147,7.36,7.101249999999969
CHEMBL3827250,7.35,7.023493333333338
CHEMBL126923,7.34,7.527899166666678
CHEMBL189955,7.33,7.324197499999994
CHEMBL45162,7.31,7.862424999999973
CHEMBL539683,7.31,7.35025416666668
CHEMBL157705,7.3,7.8169500000000065
CHEMBL61538,7.3,6.213274999999969
CHEMBL5283653,7.3,8.413499999999996
CHEMBL379653,7.28,7.582712499999994
CHEMBL2311769,7.28,6.759175000000007
CHEMBL152769,7.27,7.170900000000007
CHEMBL211274,7.27,6.891325000000002
CHEMBL234351,7.27,7.724850000000024
CHEMBL2311775,7.27,6.9986749999999684
CHEMBL3827117,7.27,7.170900000000007
CHEMBL4212321,7.27,7.313649999999974
CHEMBL4204268,7.26,7.154649999999995
CHEMBL4441587,7.26,6.412523611111108
CHEMBL2311765,7.25,7.108150000000018
CHEMBL5413782,7.24,6.860808333333321
CHEMBL154551,7.21,8.231528273809506
CHEMBL359770,7.21,6.9112500000000185
CHEMBL212481,7.21,7.16470000000001
CHEMBL404882,7.21,7.412412500000003
CHEMBL5802716,7.21,7.359637500000016
CHEMBL1834425,7.2,6.760718333333343
CHEMBL286698,7.19,7.155688690476193
CHEMBL399565,7.19,7.212281250000007
CHEMBL429927,7.17,6.968650000000021
CHEMBL2311770,7.15,6.749225000000007
