rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_adamts5,pIC50_adamts4,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
1559,CAND-01718,O=C1NC(=S)S/C1=C/c1cccc(Oc2ccc(Cl)c(Cl)c2O)c1,0.2545216464537243,5.388760326489414,0.0704885099904399,0.81272773895695,0.25,0.5642579715283479,1,1.0,-1.5937102000000003,3,0.7037037037037037,False,O=C1NC(=S)S/C1=C/c1cccc(Oc2ccc(Cl)c(Cl)c2O)c1,5.25,6.3,-1.05,False,2.57,398.3,4.98,2,5,58.6,3,True,True,0.357,False
1560,CAND-01717,O=C1NC(=S)S/C1=C/c1cccc(Oc2cc(Cl)c(Cl)cc2O)c1,0.2545216464537243,5.388760326489414,0.0704885099904399,0.81272773895695,0.25,0.5642579715283479,1,1.0,-1.5937102000000003,3,0.7307692307692307,False,O=C1NC(=S)S/C1=C/c1cccc(Oc2cc(Cl)c(Cl)cc2O)c1,5.24,6.29,-1.05,False,2.51,398.3,4.98,2,5,58.6,3,True,True,0.366,False
1561,CAND-01714,COc1c(Oc2cccc(/C=C3/SC(=S)NC3=O)c2)ccc(Cl)c1Cl,0.254471699771665,5.4226798882102365,0.0808391255736545,0.8400164070723115,0.25,0.5468404566161259,1,1.0,-1.4641448999999995,3,0.6785714285714286,False,COc1c(Oc2cccc(/C=C3/SC(=S)NC3=O)c2)ccc(Cl)c1Cl,5.44,5.4,0.04,False,2.51,412.3,5.28,1,5,47.6,4,True,True,0.361,False
1562,CAND-01713,COc1cc(Cl)c(Cl)cc1Oc1cccc(/C=C2/SC(=S)NC2=O)c1,0.254471699771665,5.4226798882102365,0.0808391255736545,0.8400164070723115,0.25,0.5468404566161259,1,1.0,-1.4641448999999995,3,0.7307692307692307,False,COc1cc(Cl)c(Cl)cc1Oc1cccc(/C=C2/SC(=S)NC2=O)c1,5.43,5.41,0.02,False,2.39,412.3,5.28,1,5,47.6,4,True,True,0.359,False
1563,CAND-01343,COC(=O)c1c(OC)ncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2536107474808488,6.694688590860763,0.4689948808868693,0.4988089286908411,1.0,0.2424135150608762,2,0.5,-3.0841817999999988,0,0.7272727272727273,False,COC(=O)c1c(OC)ncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.93,6.03,0.9,False,3.68,610.1,4.7,1,8,128.0,11,True,False,0.376,False
1564,CAND-01347,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(OC)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2536107474808488,6.694688590860763,0.4689948808868693,0.498808928690841,1.0,0.2424135150608762,2,0.5,-3.084181799999999,0,0.8611111111111112,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(OC)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.79,5.97,0.82,False,3.64,610.1,4.7,1,8,128.0,11,True,False,0.415,False
1565,CAND-01008,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccc(C(F)(F)F)cc1,0.2535825465780457,6.714859820080944,0.4751501679515258,0.8042084035170948,1.0,0.2319666972677616,2,0.5,-1.6341595999999994,0,0.8333333333333334,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccc(C(F)(F)F)cc1,6.46,6.17,0.29,False,3.47,601.0,6.67,1,4,87.6,9,False,True,0.509,False
1566,CAND-01366,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1C(F)(F)F,0.2535248726436326,6.739411351825685,0.4826421122508207,0.6010885744960591,1.0,0.2190956305395159,2,0.5,-2.5985628999999992,0,0.7625,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1C(F)(F)F,6.86,5.88,0.98,False,3.86,648.1,5.71,1,7,118.8,10,False,True,0.518,False
1567,CAND-01364,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2535248726436326,6.739411351825685,0.4826421122508207,0.6010885744960593,1.0,0.2190956305395159,2,0.5,-2.598562899999998,0,0.8076923076923077,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.88,6.08,0.8,False,3.78,648.1,5.71,1,7,118.8,10,False,True,0.527,False
1568,CAND-01368,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2C(F)(F)F)cc1,0.2535248726436326,6.739411351825685,0.4826421122508207,0.6010885744960591,1.0,0.2190956305395159,2,0.5,-2.5985628999999992,0,0.7974683544303798,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2C(F)(F)F)cc1,6.87,6.02,0.85,False,3.82,648.1,5.71,1,7,118.8,10,False,True,0.53,False
1569,CAND-01367,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)c(C(F)(F)F)c1,0.2535248726436326,6.739411351825685,0.4826421122508207,0.6010885744960591,1.0,0.2190956305395159,2,0.5,-2.5985628999999992,0,0.7974683544303798,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)c(C(F)(F)F)c1,6.85,5.9,0.95,False,3.83,648.1,5.71,1,7,118.8,10,False,True,0.525,False
1570,CAND-01371,COC(=O)c1cnc(C#N)n1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2532743252191519,6.6566582139870185,0.4573898426276851,0.4847785440144989,1.0,0.2595124304148709,2,0.5,-3.1507974,0,0.7,False,COC(=O)c1cnc(C#N)n1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.87,5.97,0.9,False,3.77,605.1,4.56,1,8,142.6,10,True,False,0.464,False
1571,CAND-01329,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(Cl)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2531818976717058,6.694688590860763,0.4689948808868693,0.5895537497479177,1.0,0.2395545163332565,2,0.5,-2.6533296999999987,0,0.9253731343283582,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(Cl)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.82,6.05,0.77,False,3.64,614.5,5.35,1,7,118.8,10,False,True,0.34,False
1572,CAND-01325,COC(=O)c1c(Cl)ncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2531818976717058,6.694688590860763,0.4689948808868693,0.589553749747918,1.0,0.2395545163332565,2,0.5,-2.653329699999998,0,0.7466666666666667,False,COC(=O)c1c(Cl)ncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.96,6.17,0.79,False,3.64,614.5,5.35,1,7,118.8,10,False,True,0.281,False
1573,CAND-01003,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(C(F)(F)F)c2)C[C@H]1c1ccccc1,0.2529592704476358,6.706689773380016,0.4726570634298861,0.804208403517095,1.0,0.2319666972677616,2,0.5,-1.6341595999999985,0,0.7857142857142857,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(C(F)(F)F)c2)C[C@H]1c1ccccc1,6.53,6.09,0.44,False,3.54,601.0,6.67,1,4,87.6,9,False,True,0.535,False
1574,CAND-00999,O=C(O)[C@@]1(N(CCc2cncc(C(F)(F)F)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,0.2529592704476358,6.706689773380016,0.4726570634298861,0.8042084035170951,1.0,0.2319666972677616,2,0.5,-1.634159599999998,0,0.7391304347826086,False,O=C(O)[C@@]1(N(CCc2cncc(C(F)(F)F)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,6.62,6.23,0.39,False,3.51,601.0,6.67,1,4,87.6,9,False,True,0.534,False
1575,CAND-01007,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(C(F)(F)F)c1,0.2529592704476358,6.706689773380016,0.4726570634298861,0.8042084035170948,1.0,0.2319666972677616,2,0.5,-1.6341595999999994,0,0.7971014492753623,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(C(F)(F)F)c1,6.57,6.23,0.34,False,3.49,601.0,6.67,1,4,87.6,9,False,True,0.548,False
1576,CAND-01004,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3C(F)(F)F)cc2)C[C@H]1c1ccccc1,0.2529592704476358,6.706689773380016,0.4726570634298861,0.804208403517095,1.0,0.2319666972677616,2,0.5,-1.6341595999999985,0,0.7857142857142857,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3C(F)(F)F)cc2)C[C@H]1c1ccccc1,6.54,6.18,0.36,False,3.54,601.0,6.67,1,4,87.6,9,False,True,0.558,False
1577,CAND-01002,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2C(F)(F)F)C[C@H]1c1ccccc1,0.2529592704476358,6.706689773380016,0.4726570634298861,0.804208403517095,1.0,0.2319666972677616,2,0.5,-1.6341595999999985,0,0.7571428571428571,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2C(F)(F)F)C[C@H]1c1ccccc1,6.54,6.07,0.47,False,3.58,601.0,6.67,1,4,87.6,9,False,True,0.528,False
1578,CAND-01353,COC(=O)c1cnc(O)n1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2529383554053531,6.6566582139870185,0.4573898426276851,0.4715202605754797,1.0,0.2572726316562119,2,0.5,-3.2137470999999995,0,0.7368421052631579,False,COC(=O)c1cnc(O)n1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.89,5.93,0.96,False,3.7,596.1,4.4,2,8,139.0,10,True,True,0.442,False
1579,CAND-01369,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)c(C(F)(F)F)c2)cc1,0.252925581868851,6.731555710676423,0.4802449491516944,0.6010885744960591,1.0,0.2190956305395159,2,0.5,-2.5985628999999992,0,0.7848101265822784,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)c(C(F)(F)F)c2)cc1,6.75,6.0,0.75,False,3.81,648.1,5.71,1,7,118.8,10,False,True,0.709,False
1580,CAND-00952,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(F)c1,0.2529035419053768,6.601523025691784,0.4405652402389758,0.7369069088201702,1.0,0.285081545637552,2,0.5,-1.9537039,0,0.8333333333333334,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(F)c1,6.79,6.24,0.55,False,3.37,551.0,5.79,1,4,87.6,9,False,True,0.656,False
1581,CAND-00947,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2F)C[C@H]1c1ccccc1,0.2529035419053768,6.601523025691784,0.4405652402389758,0.7369069088201704,1.0,0.285081545637552,2,0.5,-1.953703899999999,0,0.7794117647058824,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2F)C[C@H]1c1ccccc1,6.75,6.15,0.6,False,3.44,551.0,5.79,1,4,87.6,9,False,True,0.649,False
1582,CAND-00949,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3F)cc2)C[C@H]1c1ccccc1,0.2529035419053768,6.601523025691784,0.4405652402389758,0.7369069088201704,1.0,0.285081545637552,2,0.5,-1.953703899999999,0,0.8208955223880597,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3F)cc2)C[C@H]1c1ccccc1,6.76,6.23,0.53,False,3.4,551.0,5.79,1,4,87.6,9,False,True,0.662,False
1583,CAND-00944,O=C(O)[C@@]1(N(CCc2cncc(F)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,0.2529035419053768,6.601523025691784,0.4405652402389758,0.7369069088201704,1.0,0.285081545637552,2,0.5,-1.953703899999999,0,0.7727272727272727,False,O=C(O)[C@@]1(N(CCc2cncc(F)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,6.83,6.26,0.57,False,3.41,551.0,5.79,1,4,87.6,9,False,True,0.638,False
1584,CAND-00948,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(F)c2)C[C@H]1c1ccccc1,0.2529035419053768,6.601523025691784,0.4405652402389758,0.7369069088201704,1.0,0.285081545637552,2,0.5,-1.953703899999999,0,0.8208955223880597,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(F)c2)C[C@H]1c1ccccc1,6.76,6.15,0.61,False,3.4,551.0,5.79,1,4,87.6,9,False,True,0.647,False
1585,CAND-00890,Cc1cc(S(=O)(=O)N(CCN2C(=O)CCC2=O)[C@]2(C(=O)O)C[C@H]2c2ccccc2)ccc1-c1ccc(Cl)cc1,0.2527160097956456,6.735048230767802,0.4813106979718017,0.5190222101000378,0.75,0.382588902017968,2,0.5,-2.9882101,1,0.8125,False,Cc1cc(S(=O)(=O)N(CCN2C(=O)CCC2=O)[C@]2(C(=O)O)C[C@H]2c2ccccc2)ccc1-c1ccc(Cl)cc1,6.71,5.97,0.74,False,3.51,567.1,4.47,1,5,112.1,9,True,True,0.453,False
1586,CAND-01043,COc1cc(Cl)cc(Cl)c1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(=O)NO)cc1,0.2524782098459667,7.086905098963407,0.5886804574333689,0.3783725511154542,0.5,0.3687206365841631,2,0.5,-3.6560080000000017,2,0.7428571428571429,True,COc1cc(Cl)cc(Cl)c1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(=O)NO)cc1,7.79,8.21,-0.42,False,3.55,533.4,3.24,3,7,125.4,7,True,True,1.042,False
1587,CAND-00973,Cc1ccccc1[C@@H]1C[C@@]1(C(=O)O)N(CCc1cccnc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2524232791658644,6.605330860372229,0.4417272078760023,0.7673182282257461,1.0,0.2799431813124255,2,0.5,-1.809312399999997,0,0.803030303030303,False,Cc1ccccc1[C@@H]1C[C@@]1(C(=O)O)N(CCc1cccnc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.47,6.22,0.25,False,3.38,547.1,5.95,1,4,87.6,9,False,True,0.436,False
1588,CAND-01770,N#Cc1cc(S(=O)(=O)N(CCn2nccn2)[C@]2(C(=O)O)C[C@H]2c2ccccc2)ccc1-c1ccc(Cl)cc1,0.2523965896235762,6.501343137559946,0.4099951662575792,0.4995126425548696,1.0,0.3326519870612094,2,0.5,-3.0808406,0,0.7727272727272727,False,N#Cc1cc(S(=O)(=O)N(CCn2nccn2)[C@]2(C(=O)O)C[C@H]2c2ccccc2)ccc1-c1ccc(Cl)cc1,6.59,5.75,0.84,False,3.73,548.0,4.17,1,7,129.2,9,True,True,0.391,False
1589,CAND-01771,N#Cc1cc(Cl)ccc1-c1ccc(S(=O)(=O)N(CCn2nccn2)[C@]2(C(=O)O)C[C@H]2c2ccccc2)cc1,0.2523965896235762,6.501343137559946,0.4099951662575792,0.4995126425548695,1.0,0.332651987061209,2,0.5,-3.0808406000000006,0,0.7727272727272727,False,N#Cc1cc(Cl)ccc1-c1ccc(S(=O)(=O)N(CCn2nccn2)[C@]2(C(=O)O)C[C@H]2c2ccccc2)cc1,6.61,5.88,0.73,False,3.73,548.0,4.17,1,7,129.2,9,True,True,0.44,False
1590,CAND-01769,N#Cc1cc(-c2ccc(Cl)cc2)ccc1S(=O)(=O)N(CCn1nccn1)[C@]1(C(=O)O)C[C@H]1c1ccccc1,0.2523965896235762,6.501343137559946,0.4099951662575792,0.4995126425548694,1.0,0.332651987061209,2,0.5,-3.080840600000001,0,0.7313432835820896,False,N#Cc1cc(-c2ccc(Cl)cc2)ccc1S(=O)(=O)N(CCn1nccn1)[C@]1(C(=O)O)C[C@H]1c1ccccc1,6.61,5.76,0.85,False,3.77,548.0,4.17,1,7,129.2,9,True,True,0.375,False
1591,CAND-01005,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)c(C(F)(F)F)c3)cc2)C[C@H]1c1ccccc1,0.2523599796728542,6.698834132230754,0.4702599003307599,0.804208403517095,1.0,0.2319666972677616,2,0.5,-1.6341595999999985,0,0.782608695652174,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)c(C(F)(F)F)c3)cc2)C[C@H]1c1ccccc1,6.49,6.16,0.33,False,3.52,601.0,6.67,1,4,87.6,9,False,True,0.642,False
1592,CAND-00950,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)c(F)c3)cc2)C[C@H]1c1ccccc1,0.2523042511305952,6.593667384542522,0.4381680771398495,0.7369069088201704,1.0,0.285081545637552,2,0.5,-1.953703899999999,0,0.8059701492537313,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)c(F)c3)cc2)C[C@H]1c1ccccc1,6.74,6.21,0.53,False,3.4,551.0,5.79,1,4,87.6,9,False,True,0.716,False
1593,CAND-01379,O=C(OCF)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2519163263695909,6.673324268443245,0.4624755192760195,0.5574290602106908,1.0,0.2419829770039064,2,0.5,-2.8058562,0,0.821917808219178,False,O=C(OCF)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.68,6.04,0.64,False,3.77,598.1,4.99,1,7,118.8,11,True,False,0.469,False
1594,CAND-00532,COc1c(OCc2ccc(Cl)cc2)ccc(/C=C2/SC(=S)NC2=O)c1C#N,0.251877444576704,5.342877680759034,0.0564873376933213,0.6853233262127201,0.25,0.5787792524334777,1,1.0,-2.198620299999999,3,0.625,False,COc1c(OCc2ccc(Cl)cc2)ccc(/C=C2/SC(=S)NC2=O)c1C#N,5.35,5.4,-0.05,False,2.64,416.9,4.29,1,6,71.3,5,True,True,0.373,False
1595,CAND-01772,N#Cc1cc(-c2ccc(S(=O)(=O)N(CCn3nccn3)[C@]3(C(=O)O)C[C@H]3c3ccccc3)cc2)ccc1Cl,0.2517972988487946,6.493487496410684,0.4075980031584529,0.4995126425548698,1.0,0.3326519870612094,2,0.5,-3.0808406,0,0.7575757575757576,False,N#Cc1cc(-c2ccc(S(=O)(=O)N(CCn3nccn3)[C@]3(C(=O)O)C[C@H]3c3ccccc3)cc2)ccc1Cl,6.49,5.85,0.64,False,3.73,548.0,4.17,1,7,129.2,9,True,True,0.575,False
1596,CAND-01365,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2517425221151429,6.716047891643747,0.4755127101368622,0.6010885744960596,1.0,0.2190956305395159,2,0.5,-2.598562899999997,0,0.8266666666666667,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.82,6.02,0.8,False,3.76,648.1,5.71,1,7,118.8,10,False,True,0.547,False
1597,CAND-01354,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.251518958922666,6.638052438817898,0.4517122566969369,0.4715202605754795,1.0,0.2572726316562119,2,0.5,-3.2137471000000004,0,0.8243243243243243,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.76,5.91,0.85,False,3.73,596.1,4.4,2,8,139.0,10,True,True,0.474,False
1598,CAND-01775,N#Cc1ccc([C@@H]2C[C@@]2(C(=O)O)N(CCn2nccn2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cc1,0.2515021885954597,6.489619123415101,0.406417562145113,0.4995126425548697,1.0,0.3326519870612094,2,0.5,-3.0808406,0,0.8064516129032258,False,N#Cc1ccc([C@@H]2C[C@@]2(C(=O)O)N(CCn2nccn2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cc1,6.55,5.87,0.68,False,3.66,548.0,4.17,1,7,129.2,9,True,True,0.298,False
1599,CAND-01768,N#Cc1cnn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)n1,0.2515021885954597,6.489619123415101,0.406417562145113,0.4995126425548697,1.0,0.3326519870612094,2,0.5,-3.0808406,0,0.7538461538461538,False,N#Cc1cnn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)n1,6.56,5.87,0.69,False,3.73,548.0,4.17,1,7,129.2,9,True,True,0.325,False
1600,CAND-01336,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1C)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,0.2514796146692465,6.638052438817898,0.4517122566969369,0.5641983992047097,1.0,0.2570103366334152,2,0.5,-2.7737157,0,0.8243243243243243,False,COC(=O)c1cncn1CCN([C@]1(C(=O)O)C[C@H]1c1ccccc1C)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.8,6.09,0.71,False,3.68,594.1,5.0,1,7,118.8,10,True,True,0.368,False
1601,CAND-00996,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(O)c1,0.2514583585039177,6.5695192758717,0.4307992381209206,0.6746400895965156,1.0,0.2917236598245835,2,0.5,-2.2493437999999992,0,0.8461538461538461,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1cccc(O)c1,6.6,6.31,0.29,False,3.41,549.0,5.35,2,5,107.8,9,False,True,0.411,False
1602,CAND-00988,O=C(O)[C@@]1(N(CCc2cncc(O)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,0.2514583585039177,6.5695192758717,0.4307992381209206,0.6746400895965154,1.0,0.2917236598245836,2,0.5,-2.2493438,0,0.7846153846153846,False,O=C(O)[C@@]1(N(CCc2cncc(O)c2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,6.65,6.34,0.31,False,3.44,549.0,5.35,2,5,107.8,9,False,True,0.411,False
1603,CAND-00991,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2O)C[C@H]1c1ccccc1,0.2514583585039177,6.5695192758717,0.4307992381209206,0.6746400895965156,1.0,0.2917236598245835,2,0.5,-2.2493437999999992,0,0.7910447761194029,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2O)C[C@H]1c1ccccc1,6.6,6.19,0.41,False,3.52,549.0,5.35,2,5,107.8,9,False,True,0.402,False
1604,CAND-00992,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(O)c2)C[C@H]1c1ccccc1,0.2514583585039177,6.5695192758717,0.4307992381209206,0.6746400895965156,1.0,0.2917236598245835,2,0.5,-2.2493437999999992,0,0.8461538461538461,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)c(O)c2)C[C@H]1c1ccccc1,6.59,6.19,0.4,False,3.45,549.0,5.35,2,5,107.8,9,False,True,0.404,False
1605,CAND-00993,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3O)cc2)C[C@H]1c1ccccc1,0.2514583585039177,6.5695192758717,0.4307992381209206,0.6746400895965156,1.0,0.2917236598245835,2,0.5,-2.2493437999999992,0,0.8461538461538461,False,O=C(O)[C@@]1(N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3O)cc2)C[C@H]1c1ccccc1,6.61,6.26,0.35,False,3.45,549.0,5.35,2,5,107.8,9,False,True,0.438,False
1606,CAND-01018,N#Cc1cccc([C@@H]2C[C@@]2(C(=O)O)N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c1,0.2511981490963414,6.5695192758717,0.4307992381209206,0.6878983730355349,1.0,0.289988930440742,2,0.5,-2.1863940999999985,0,0.7971014492753623,False,N#Cc1cccc([C@@H]2C[C@@]2(C(=O)O)N(CCc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c1,6.6,6.23,0.37,False,3.47,558.1,5.52,1,5,111.4,9,False,True,0.394,False
